,Close,High,Low,Open,Volume
2025-12-23,0.3822000026702881,0.3822000026702881,0.3799999952316284,0.3801000118255615,232433
2025-12-24,0.3899999856948852,0.3899999856948852,0.3822000026702881,0.3822000026702881,909
2025-12-26,0.3600000143051147,0.4199999868869781,0.3600000143051147,0.4099999964237213,481880
2025-12-29,0.4550000131130218,0.4699999988079071,0.4000000059604645,0.4000000059604645,255190
2025-12-30,0.4438999891281128,0.4440000057220459,0.4438999891281128,0.4440000057220459,245
2025-12-31,0.4855000078678131,0.4900000095367431,0.449999988079071,0.449999988079071,56311
2026-01-02,0.6000000238418579,0.6000000238418579,0.4939999878406524,0.4939999878406524,103395
2026-01-05,0.5277000069618225,0.699999988079071,0.5109000205993652,0.699999988079071,73171
2026-01-06,0.5871000289916992,0.550000011920929,0.5490000247955322,0.550000011920929,2223
2026-01-07,0.5400000214576721,0.5740000009536743,0.5400000214576721,0.5740000009536743,4244
2026-01-08,0.5799999833106995,0.5885000228881836,0.550000011920929,0.550000011920929,12344
2026-01-09,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5699999928474426,143
2026-01-12,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5699999928474426,109
2026-01-14,0.597100019454956,0.6200000047683716,0.5759999752044678,0.5759999752044678,6393
2026-01-15,0.6100000143051147,0.6100000143051147,0.609000027179718,0.609000027179718,2444
2026-01-16,0.5799999833106995,0.6100000143051147,0.5799999833106995,0.5799999833106995,12835
2026-01-20,0.567799985408783,0.6000000238418579,0.567799985408783,0.5799999833106995,19848
2026-01-21,0.5799999833106995,0.5799999833106995,0.5699999928474426,0.5699999928474426,2100
2026-01-22,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5699999928474426,462
2026-01-23,0.5799999833106995,0.5799999833106995,0.5691999793052673,0.576200008392334,32581
2026-01-26,0.5799999833106995,0.5799999833106995,0.5699999928474426,0.5799999833106995,22530
2026-01-27,0.5699999928474426,0.6309999823570251,0.5666999816894531,0.6100000143051147,41272
2026-01-28,0.5659999847412109,0.6000000238418579,0.5659999847412109,0.5940999984741211,11967
2026-01-29,0.6000000238418579,0.6000999808311462,0.5501000285148621,0.6000000238418579,48001
2026-01-30,0.6000000238418579,0.0,0.0,0.0,2
2026-02-02,0.5799999833106995,0.6000000238418579,0.5799999833106995,0.6000000238418579,17198
2026-02-03,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.6000000238418579,13
2026-02-06,0.5580000281333923,0.5580000281333923,0.5580000281333923,0.5580000281333923,140
2026-02-09,0.550000011920929,0.5674999952316284,0.5318999886512756,0.5519999861717224,6123
2026-02-10,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,605
2026-02-11,0.5116000175476074,0.5214999914169312,0.5115000009536743,0.5205000042915344,11650
2026-02-12,0.5116000175476074,0.5116000175476074,0.5116000175476074,0.5116000175476074,402
2026-02-13,0.5001000165939331,0.5605000257492065,0.5001000165939331,0.5205000042915344,175300
2026-02-17,0.5699999928474426,0.5699999928474426,0.5008000135421753,0.5008000135421753,1100
2026-02-18,0.5099999904632568,0.5674999952316284,0.5099999904632568,0.5400000214576721,10300
2026-02-19,0.5109999775886536,0.5400000214576721,0.5109999775886536,0.5400000214576721,3734
2026-02-20,0.5289999842643738,0.539900004863739,0.5289999842643738,0.5325999855995178,8001
2026-02-23,0.527999997138977,0.5400000214576721,0.5223000049591064,0.5223000049591064,2774
2026-02-24,0.5400000214576721,0.5400000214576721,0.5199999809265137,0.5199999809265137,14487
2026-02-25,0.558899998664856,0.5699999928474426,0.550000011920929,0.5699999928474426,10800
2026-02-26,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,568
2026-02-27,0.5199999809265137,0.6000000238418579,0.5199999809265137,0.6000000238418579,2346
2026-03-02,0.5367000102996826,0.5367000102996826,0.5299999713897705,0.5299999713897705,230
2026-03-03,0.5360000133514404,0.5360000133514404,0.5360000133514404,0.5360000133514404,803
2026-03-04,0.520799994468689,0.5414999723434448,0.520799994468689,0.5360000133514404,4650
2026-03-05,0.5001000165939331,0.5001000165939331,0.5001000165939331,0.5105000138282776,20
2026-03-09,0.574999988079071,0.574999988079071,0.5299999713897705,0.5299999713897705,33206
2026-03-10,0.5411999821662903,0.5412999987602234,0.5199999809265137,0.5199999809265137,6402
2026-03-11,0.6000000238418579,0.6000000238418579,0.535099983215332,0.535099983215332,21700
2026-03-12,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3415
2026-03-13,0.5799999833106995,0.5899999737739563,0.5799999833106995,0.5899999737739563,822
2026-03-16,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,50
2026-03-19,0.550000011920929,0.6000000238418579,0.550000011920929,0.5928000211715698,5356
2026-03-20,0.5371000170707703,0.550000011920929,0.5115000009536743,0.550000011920929,23307
2026-03-23,0.5300999879837036,0.5300999879837036,0.5300999879837036,0.5482000112533569,51254
