,Close,High,Low,Open,Volume
2025-12-23,0.1509999930858612,0.1509999930858612,0.1509999930858612,0.1509999930858612,117
2025-12-24,0.1509999930858612,0.1509999930858612,0.1509999930858612,0.0,0
2025-12-29,0.1598999947309494,0.1599999964237213,0.1598999947309494,0.1599999964237213,700
2025-12-30,0.1509999930858612,0.1509999930858612,0.1509999930858612,0.1509999930858612,470
2025-12-31,0.1509999930858612,0.1509999930858612,0.1509999930858612,0.1509999930858612,1533
2026-01-05,0.151199996471405,0.151199996471405,0.151199996471405,0.1509999930858612,10598
2026-01-06,0.151199996471405,0.151199996471405,0.151199996471405,0.1509999930858612,10598
2026-01-15,0.1749999970197677,0.1749999970197677,0.154799997806549,0.154799997806549,144
2026-01-16,0.154799997806549,0.154799997806549,0.154799997806549,0.154799997806549,2
2026-01-21,0.1700000017881393,0.1700000017881393,0.1691000014543533,0.1691000014543533,427
2026-01-22,0.1700000017881393,0.1700000017881393,0.1700000017881393,0.1700000017881393,100
2026-01-28,0.1700000017881393,0.1700000017881393,0.1700000017881393,0.1669999957084655,100
2026-01-30,0.1700000017881393,0.1700000017881393,0.1700000017881393,0.0,10
2026-02-10,0.1700000017881393,0.1700000017881393,0.1700000017881393,0.0,25
2026-03-02,0.1700000017881393,0.1700000017881393,0.1700000017881393,0.0,0
2026-03-06,0.1650000065565109,0.1650000065565109,0.1550000011920929,0.1550000011920929,3377
2026-03-09,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,500
2026-03-10,0.1550000011920929,0.1899999976158142,0.1550000011920929,0.1899999976158142,37625
2026-03-11,0.1740999966859817,0.1740999966859817,0.1740999966859817,0.1740999966859817,224
2026-03-12,0.164900004863739,0.164900004863739,0.164900004863739,0.164900004863739,104
2026-03-13,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,14302
2026-03-16,0.1800000071525573,0.1800000071525573,0.1800000071525573,0.1800000071525573,365
2026-03-19,0.1800000071525573,0.0,0.0,0.0,0
2026-03-20,0.1449999958276748,0.1449999958276748,0.1449999958276748,0.1500000059604644,100100
2026-03-25,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,11
2026-04-02,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,2600
2026-04-06,0.1500000059604644,0.0,0.0,0.0,0
2026-04-07,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,18402
2026-04-08,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,9726
2026-04-13,0.1378999948501587,0.1378999948501587,0.1378999948501587,0.1500000059604644,27114
2026-04-20,0.1360000073909759,0.1360000073909759,0.1360000073909759,0.1360000073909759,1231
2026-04-22,0.125,0.125,0.125,0.125,230
2026-04-24,0.1400000005960464,0.1400000005960464,0.1400000005960464,0.1400000005960464,46000
2026-04-30,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,20137
2026-05-04,0.1500999927520752,0.1550000011920929,0.1500000059604644,0.1500999927520752,2100
2026-05-05,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500999927520752,70000
2026-05-07,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,60
2026-05-15,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.0,0
2026-05-19,0.1351000070571899,0.1351000070571899,0.1351000070571899,0.1351000070571899,100
2026-05-20,0.1401000022888183,0.1401000022888183,0.1401000022888183,0.1401000022888183,28690
2026-05-27,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,300
2026-05-28,0.1598999947309494,0.1599999964237213,0.1598999947309494,0.1599999964237213,8810
2026-05-29,0.1450999975204467,0.1450999975204467,0.1450999975204467,0.1450999975204467,200
2026-06-01,0.1700000017881393,0.1700000017881393,0.1449999958276748,0.1449999958276748,13075
2026-06-02,0.1800000071525573,0.1800000071525573,0.1800000071525573,0.1800000071525573,380
2026-06-05,0.1700000017881393,0.1700000017881393,0.160300001502037,0.160300001502037,761
2026-06-08,0.1700000017881393,0.0,0.0,0.0,37
2026-06-09,0.1799000054597854,0.1895000040531158,0.154799997806549,0.154799997806549,37445
2026-06-10,0.1700000017881393,0.1924999952316284,0.155699998140335,0.1924999952316284,19454
2026-06-11,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1700000017881393,4
2026-06-15,0.1699000000953674,0.1899999976158142,0.1650999933481216,0.1899999976158142,7543
2026-06-16,0.1969999969005584,0.1969999969005584,0.1969999969005584,0.2000000029802322,300
2026-06-17,0.1600999981164932,0.1600999981164932,0.1600999981164932,0.2000000029802322,104086
2026-06-26,0.1899999976158142,0.1899999976158142,0.1700000017881393,0.1700000017881393,600
2026-06-29,0.1656000018119812,0.1656000018119812,0.1656000018119812,0.1656000018119812,126
2026-06-30,0.1656000018119812,0.1656000018119812,0.1656000018119812,0.1656000018119812,2090
2026-07-01,0.1656000018119812,0.1656000018119812,0.1656000018119812,0.1656000018119812,266
2026-07-06,0.1650000065565109,0.1650000065565109,0.1650000065565109,0.0,1
2026-07-07,0.1650000065565109,0.1650000065565109,0.1650000065565109,0.1650000065565109,1
2026-07-13,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,150
