Date,Close,High,Low,Open,Volume
2020-12-28,41.62889099121094,42.1802665084788,41.24120405361406,41.344589427944776,623900
2020-12-29,41.904579162597656,42.17165311922998,41.80981087842304,41.904579162597656,641800
2020-12-30,42.27503204345703,42.32672472726189,41.87873132699109,41.87873132699109,526700
2020-12-31,42.9297981262207,43.05902492180172,41.95627382451441,42.29226809406554,557000
2021-01-04,41.69781112670898,43.14517338310431,41.5082745758967,42.80917587399425,2146700
2021-01-05,41.54273986816406,41.9993471029503,41.172283825672736,41.65473576085599,1675000
2021-01-06,42.24918365478516,42.878096463758745,41.57719196984143,42.145798296205,2073100
2021-01-07,43.46393966674805,43.69655182589107,41.78396515279772,42.61964550752,1674700
2021-01-08,44.247928619384766,44.52361638197317,43.343327942987976,43.43809294113113,919600
2021-01-11,43.19686508178711,43.88608445812344,42.17165146489041,43.14517568259765,931500
2021-01-12,42.39564514160156,43.16240187807309,42.11134359599686,43.09348158592475,1104800
2021-01-13,42.438720703125,43.24855631884522,42.30949392302252,43.17101893620088,1028300
2021-01-14,41.97349548339844,42.67994566042484,41.87872721562179,42.50764001778155,1181900
2021-01-15,41.86150360107422,41.97350278123392,41.00859232924744,41.09474680877696,980100
2021-01-19,41.40489196777344,41.706424397981046,41.1119733413759,41.1119733413759,1092900
2021-01-20,41.45658493041992,41.559970303777966,40.72428994464885,41.232589861058734,977500
2021-01-21,41.93903732299805,42.214725060476425,40.97413024182371,41.404892742440815,1027300
2021-01-22,41.22397232055664,41.56858365507801,40.870747181578,41.54273895524894,941800
2021-01-25,40.92243957519531,41.49965977696702,40.663982719380265,41.11197613647306,1010800
2021-01-26,41.09474182128906,41.25843038284295,40.543366365047575,41.12058651878258,907500
2021-01-27,38.77724075317383,40.38829495040575,38.2000205516581,40.12983809470531,2666100
2021-01-28,40.95690155029297,41.26705109325182,38.98400840260478,39.50953920745648,1866400
2021-01-29,40.03507232666016,40.80182913749029,39.87138045482624,40.25906740593626,1019900
2021-02-01,41.387672424316406,41.49105453067497,40.1384601960096,40.50029921149353,834800
2021-02-02,42.662723541259766,43.17102348403999,41.680585448606514,41.73227485150987,1420600
2021-02-03,42.73163986206055,42.895331719900426,42.145802583012575,42.51625860612989,975500
2021-02-04,42.473182678222656,43.110712636804976,41.98211368147912,42.94702078025238,830900
2021-02-05,43.65347290039063,44.11008341371485,42.31810972423567,42.82640963745743,952300
2021-02-08,43.77408599853516,44.17038670585099,42.87809921868082,42.95563659936931,882700
2021-02-09,44.04977416992188,44.26515541992048,43.214093868261045,43.56731898680047,899600
2021-02-10,44.28239059448242,44.885455523603085,43.79132155993709,44.39438648905776,1052200
2021-02-11,44.247928619384766,45.11806750384366,42.8177971185359,43.2657905543564,1109300
2021-02-12,44.299617767333984,44.446078739003234,43.61901545597081,44.01531620161668,581700
2021-02-16,45.04052734375,45.73836379849445,44.61838192108732,44.79930138794276,1000100
2021-02-17,46.031280517578125,46.56542509162227,44.91991249078776,45.3679058803418,1517400
2021-02-18,45.49713516235352,46.16050978819978,45.34206040376831,45.93651145404028,938800
2021-02-19,45.05775833129883,45.936514254705465,44.89406975901553,45.41960055221082,615700
2021-02-22,45.49713516235352,45.52297985996539,43.89469818127772,44.54945571694872,782300
2021-02-23,45.16975402832031,45.40236616247503,44.59253059472376,44.86822160615139,1161300
2021-02-24,46.27251052856445,46.591277169388405,44.997453824640594,45.10945300348299,1103600
2021-02-25,44.506378173828125,46.40173369506897,44.38576520831898,45.90204765343756,677400
2021-02-26,43.89470291137695,44.592536113752,43.80854843262506,44.48054022106053,1012700
