,Close,High,Low,Open,Volume
2025-12-23,0.25,0.2739999890327453,0.25,0.2500999867916107,221026
2025-12-24,0.25,0.25,0.25,0.25,3300
2025-12-26,0.2001000046730041,0.2001000046730041,0.2001000046730041,0.2001000046730041,500
2025-12-29,0.19930000603199,0.200200006365776,0.19930000603199,0.200200006365776,900
2025-12-30,0.200200006365776,0.200200006365776,0.200200006365776,0.200200006365776,6
2026-01-02,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,100
2026-01-05,0.2001000046730041,0.2001000046730041,0.2001000046730041,0.200200006365776,30924
2026-01-06,0.2001000046730041,0.2001000046730041,0.2001000046730041,0.200200006365776,30924
2026-01-12,0.2001000046730041,0.2001000046730041,0.2001000046730041,0.0,0
2026-01-30,0.2001000046730041,0.2001000046730041,0.2001000046730041,0.0,0
2026-02-03,0.3098999857902527,0.3100000023841858,0.3098999857902527,0.3100000023841858,654
2026-02-04,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,225
2026-02-05,0.2199999988079071,0.2319999933242797,0.2199999988079071,0.2319999933242797,206
2026-02-06,0.3000000119209289,0.3000000119209289,0.3000000119209289,0.3000000119209289,210
2026-02-10,0.3000000119209289,0.0,0.0,0.0,0
2026-02-11,0.2928000092506408,0.2928000092506408,0.2928000092506408,0.3199999928474426,3
2026-02-17,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3179999887943268,800
2026-02-20,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,64
2026-03-02,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,207
2026-03-04,0.1501999944448471,0.1501999944448471,0.1501999944448471,0.1501999944448471,504
2026-03-06,0.2799000144004822,0.3400000035762787,0.2799000144004822,0.3400000035762787,1043
2026-03-09,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,462
2026-03-10,0.2800000011920929,0.2800000011920929,0.209999993443489,0.2160000056028366,547
2026-03-11,0.2400999963283538,0.2400999963283538,0.2400999963283538,0.2400999963283538,16
2026-03-16,0.2026000022888183,0.2026000022888183,0.2026000022888183,0.2026000022888183,3
2026-03-19,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2122000008821487,95
2026-03-23,0.2000000029802322,0.2000000029802322,0.1500999927520752,0.1599999964237213,10579
2026-03-24,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,1
2026-03-25,0.1800000071525573,0.1800000071525573,0.1800000071525573,0.1099999994039535,136
2026-03-30,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1299999952316284,816
2026-04-01,0.1450999975204467,0.1800000071525573,0.1102000027894973,0.1800000071525573,58262
2026-04-02,0.1102999970316886,0.1102999970316886,0.1102999970316886,0.1102999970316886,100
2026-04-06,0.1450999975204467,0.1450999975204467,0.1450999975204467,0.0,0
2026-04-08,0.1102000027894973,0.1102000027894973,0.1102000027894973,0.1102000027894973,100
2026-04-17,0.1102000027894973,0.1102000027894973,0.1102000027894973,0.1102000027894973,100
2026-04-20,0.1209999993443489,0.1209999993443489,0.1209999993443489,0.1200999990105629,1962
2026-04-28,0.1102000027894973,0.1102000027894973,0.1102000027894973,0.1102000027894973,1000
2026-05-06,0.1102000027894973,0.1102000027894973,0.1102000027894973,0.1102000027894973,2232
2026-05-12,0.1149000003933906,0.1150999963283538,0.1102000027894973,0.1150999963283538,142361
2026-05-13,0.1450999975204467,0.1650999933481216,0.1101000010967254,0.1102000027894973,101648
2026-05-14,0.2000000029802322,0.2399999946355819,0.1899999976158142,0.1899999976158142,125395
2026-05-15,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2000000029802322,478
2026-05-19,0.2300000041723251,0.4298999905586242,0.2199999988079071,0.2199999988079071,14509
2026-05-20,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,1982
2026-05-21,0.25,0.25,0.25,0.25,119
2026-05-22,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.241699993610382,49
2026-05-27,0.2599999904632568,0.2599999904632568,0.25,0.25,510
2026-05-28,0.270000010728836,0.270000010728836,0.25,0.25,25211
2026-05-29,0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,215
2026-06-01,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,118
2026-06-02,0.2399999946355819,0.2399999946355819,0.2199999988079071,0.2399999946355819,1620
2026-06-03,0.23989999294281,0.23989999294281,0.2199999988079071,0.2199999988079071,200
2026-06-04,0.2300000041723251,0.2300000041723251,0.2199999988079071,0.2199999988079071,5300
2026-06-05,0.2000000029802322,0.2199999988079071,0.2000000029802322,0.2199999988079071,504
2026-06-08,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,504
2026-06-15,0.2000000029802322,0.2199999988079071,0.2000000029802322,0.2199999988079071,2540
2026-06-16,0.2000000029802322,0.2000000029802322,0.1899999976158142,0.1899999976158142,10982
2026-06-17,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,110
2026-06-18,0.1990000009536743,0.1990000009536743,0.1990000009536743,0.2000000029802322,14
2026-06-26,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.209999993443489,9
2026-06-30,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,200
2026-07-02,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,3709
2026-07-06,0.209999993443489,0.209999993443489,0.209999993443489,0.0,30
2026-07-08,0.1626999974250793,0.1626999974250793,0.1518000066280365,0.1559000015258789,5709
2026-07-09,0.2300000041723251,0.2300000041723251,0.1894000023603439,0.2199999988079071,55658
2026-07-10,0.2399999946355819,0.3899999856948852,0.2399999946355819,0.3899999856948852,4627
2026-07-13,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.1110000014305114,41
2026-07-15,0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,102
2026-07-16,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,230
2026-07-17,0.23960000276565552,0.23960000276565552,0.23000000417232513,0.23000000417232513,4200
