Date,Close,High,Low,Open,Volume
2024-12-09,24.665414810180664,24.72995953950498,24.54554627839436,24.72995953950498,79500
2024-12-10,24.554763793945312,24.794502600094845,24.536323700173696,24.582426572670517,94700
2024-12-11,24.840606689453125,25.05268271225142,24.54554409100127,24.665412612105406,126600
2024-12-12,24.676713943481445,24.898943053543647,24.547080737475156,24.79708914859012,106100
2024-12-13,24.315593719482422,24.74153243813746,24.20447827289583,24.630418757670977,86700
2024-12-16,23.676681518554688,24.51930087038327,23.667421751750865,24.51930087038327,107700
2024-12-17,23.352598190307617,23.66742321664392,23.065552466102183,23.528530238229678,160600
2024-12-18,23.056291580200195,23.61186523302477,23.051662579796304,23.324819522744722,120200
2024-12-19,22.58405113220215,23.28777743228715,22.556273601144408,23.278517666561328,137400
2024-12-20,23.60260581970215,23.667422423047416,22.658130772362608,22.658130772362608,168000
2024-12-23,24.352628707885742,24.482263677592805,23.704460923830194,23.797056826158112,171300
2024-12-24,24.973018646240234,25.028577246616415,24.107250767423793,24.278552036617224,134700
2024-12-26,24.86190414428711,25.037836174007445,24.70078809406106,24.963758042655844,193400
2024-12-27,24.49152374267578,24.898942892087945,24.278552634892197,24.86190559037773,227300
2024-12-30,24.63239097595215,24.763865117963444,24.425791311615026,24.641782114036985,98600
2024-12-31,24.538480758666992,24.80612370929836,24.47274458493088,24.557263034356282,112100
2025-01-02,24.463350296020508,24.87655135207943,24.378831857481725,24.87655135207943,135400
2025-01-03,24.688737869262695,24.97985598595103,24.57604600312529,24.838992496661607,172600
2025-01-06,24.30370330810547,24.79109306474055,24.162839848163195,24.688732725672597,145800
2025-01-07,24.331878662109375,24.5009155440265,24.23796908424695,24.275533631862405,97000
2025-01-08,24.369443893432617,24.457718433394106,24.214492816935877,24.313097070428565,65100
2025-01-10,24.172231674194336,24.322486274577855,24.172231674194336,24.284923520070038,150200
2025-01-13,28.55508041381836,29.536809662523417,24.590407371708125,24.59984728377019,3942800
2025-01-14,30.084314346313477,30.34012824143699,29.017627604874836,29.76336451264869,1121300
2025-01-15,30.197589874267578,30.820611520068145,30.093752633220937,30.30142531483494,543700
2025-01-16,29.2347412109375,30.207030658428216,29.045948349609922,29.744485717528555,570400
2025-01-17,30.20703125,30.35806626221165,29.008189265150577,29.499053955078125,210400
2025-01-21,29.980478286743164,31.03866860818802,29.555691195902543,30.57517841344069,348500
2025-01-22,26.07244300842285,27.225028805723692,25.52494067329492,25.73261335197129,897500
2025-01-23,26.5727481842041,27.120250568870325,26.166840902377874,26.166840902377874,322900
2025-01-24,25.66653823852539,26.837060523043256,25.402226057964803,26.837060523043256,449400
2025-01-27,23.41044807434082,25.48718215533786,23.358531252723328,25.48718215533786,643400
2025-01-28,23.90131378173828,24.118426392121542,23.268853977224,23.778598506450173,489900
2025-01-29,24.06178855895996,24.40161824295983,23.94851319794627,24.07122847245767,238300
2025-01-30,24.580974578857422,25.222872533656876,24.118427790127946,24.1939453024855,347600
2025-01-31,24.656492233276367,25.005760054762586,24.587582480347073,24.779207516384613,200600
2025-02-03,24.82640266418457,25.01519732646282,24.373297635291983,24.656489628709355,224600
2025-02-04,24.779207229614258,25.20399435945659,24.750887487464933,25.02463959346988,220800
2025-02-05,24.656492233276367,25.100157395873293,24.533775149688594,25.100157395873293,170200
2025-02-06,23.759721755981445,24.788649060747623,23.561487146564286,24.571536422250446,262500
2025-02-07,23.372690200805664,23.898480579492237,23.287732782994,23.778597463577096,297500
2025-02-10,23.457653045654297,23.967395869976315,23.363255692859923,23.382135523514748,264100
2025-02-11,23.47652816772461,23.720071812694215,23.401010660731274,23.429328600554157,156700
2025-02-12,23.31605339050293,23.50484625896275,23.28773365001823,23.448208578472745,103900
2025-02-13,23.309410095214844,23.60362627181291,23.26195680749355,23.451771768605614,111400
2025-02-14,23.72700309753418,24.116125803515608,23.336931832774134,23.38533367365715,135100
2025-02-18,24.533723831176758,24.657103462181283,23.98325738087418,23.98325738087418,78100
2025-02-19,24.37238121032715,24.666595582179113,23.926312332439053,24.533724925902792,66100
2025-02-20,24.2015438079834,24.253743505832972,23.850383356230545,24.030709091467237,47500
2025-02-21,23.774457931518555,24.410341728448913,23.59413399956984,24.248998024444887,81600
2025-02-24,23.44228172302246,23.807676007941424,23.39482662676707,23.698532001894264,100500
2025-02-25,23.404315948486328,23.489733305323824,23.110101613949787,23.347371647336896,142500
2025-02-26,23.423295974731445,23.559962647802642,23.270492942284953,23.48973128874012,71400
2025-02-27,23.48973274230957,23.575150097099737,23.347371087734842,23.470750705639166,76600
2025-02-28,23.916820526123047,23.98325584704797,23.59413313000765,23.698530715649646,97000
2025-03-03,23.537185668945312,24.305941850468123,23.423297071093014,24.182560424197074,111100
2025-03-04,23.072139739990234,23.394827160988157,22.834869683975697,23.3568648933438,71300
2025-03-05,23.271446228027344,23.283784733668742,22.837715894741095,23.072138450793833,71800
2025-03-06,22.142040252685547,22.863341397776964,21.895279191715318,22.863341397776964,221900
2025-03-07,22.04713249206543,22.170513931123807,21.800371424175484,21.809862443351268,90700
2025-03-10,21.620044708251953,22.037638636885784,21.620044708251953,21.93324105984062,86900
2025-03-11,21.80986213684082,22.004423501643043,21.382777141293563,21.553610053376396,86700
2025-03-12,21.923751831054688,22.01866020811739,21.662755151802305,21.95222307701479,89300
2025-03-13,22.289356231689453,22.585274365100137,21.99343809827877,21.99343809827877,75800
2025-03-14,22.823915481567383,23.01196746280195,22.241623450483345,22.241623450483345,83000
2025-03-17,23.02437973022461,23.11792779398817,22.79527983019797,22.79527983019797,52200
2025-03-18,22.766643524169922,23.07210762745633,22.480269561806658,22.938467537445945,40700
2025-03-19,22.890735626220703,23.005285565263787,22.5852715497185,22.5852715497185,114400
2025-03-20,22.795278549194336,23.091198478136857,22.709368367399264,23.033922595994028,32400
2025-03-21,22.690277099609375,22.98619521687917,22.42299510357591,22.98619521687917,100500
2025-03-24,23.186655044555664,23.28688510111831,22.718911139177706,22.871643174142537,53900
2025-03-25,23.081653594970703,23.40620965970289,23.081653594970703,23.310751672303482,99500
2025-03-26,22.928922653198242,23.339390744385994,22.92128477575403,23.14847476034665,58300
2025-03-27,22.862104415893555,23.15802257595528,22.623460327296375,22.986198540851728,70500
2025-03-28,22.986194610595703,23.35847874252575,22.909828588130317,23.01483255178632,222200
2025-03-31,23.42530059814453,23.42530059814453,23.0243785251464,23.167564589636534,144800
2025-04-01,23.740312576293945,23.854860708808346,23.291660565268288,23.473030565910783,140000
2025-04-02,23.7593994140625,24.045773346946483,23.410025291552856,23.721217315436995,96200
2025-04-03,22.73800277709961,23.33938674938793,22.73800277709961,23.33938674938793,112900
2025-04-04,20.542482376098633,22.714143090558757,20.19883432608831,22.68073306577551,240000
2025-04-07,19.29198455810547,20.52338875749585,18.92924639513174,20.046100646856413,186300
2025-04-08,19.015159606933594,21.00067820031699,19.015159606933594,20.17019603401034,135100
2025-04-09,20.47566032409668,20.591162500931816,18.58559805459003,19.072432137591015,191200
2025-04-10,18.9578857421875,20.437478266537955,18.38513960283224,20.437478266537955,171900
2025-04-11,19.556596755981445,19.916976296326368,18.509093412073394,19.104919892305325,178200
2025-04-14,19.48932456970215,20.056321812336915,19.229850882465563,19.835287653032616,115100
2025-04-15,19.76801872253418,20.065931962088897,19.53737603710616,19.53737603710616,70600
2025-04-16,19.71035385131836,19.94964633700482,19.524877796214938,19.700743512573574,69900
2025-04-17,20.30617904663086,20.853957326342275,19.9092810604367,19.979436712623205,140900
2025-04-21,20.03710174560547,20.902012229900915,19.87372962267305,20.902012229900915,123700
2025-04-22,20.286962509155273,20.738637458168576,20.037099186408085,20.431113932628897,89800
2025-04-23,20.507997512817383,20.91738922238407,20.402285599632386,20.431116621315123,70000
2025-04-24,20.584877014160156,20.902010899313094,20.42150490162774,20.767469806516367,71600
2025-04-25,20.642536163330078,20.83473928575349,20.517605416844233,20.517605416844233,52900
2025-04-28,20.719417572021484,21.026941109322863,20.613707501689678,20.75785893067659,86200
2025-04-29,20.75786018371582,21.09421476031243,20.565657044807764,20.73863950322802,106400
2025-04-30,21.132654190063477,21.23163904442902,20.661758518211276,20.719418726421654,110000
2025-05-01,21.526670455932617,21.95912662975783,21.171097008996416,21.276807092498615,103600
2025-05-02,21.680429458618164,21.91107211070098,21.565109049069186,21.593938234964,61800
2025-05-05,21.63237953186035,21.75731028068008,21.526667629254142,21.526667629254142,50000
2025-05-06,21.430566787719727,21.622769920204398,21.35368590132284,21.613159580281675,50100
2025-05-07,21.151872634887695,21.622768256970208,20.998110873921355,21.488227174370852,75000
2025-05-08,21.199920654296875,21.589131108951513,21.151870795542553,21.22875166934024,43100
2025-05-09,20.911619186401367,21.344073442074656,20.805907290732797,21.344073442074656,130200
2025-05-12,21.175586700439453,21.368971794939405,20.987037247643315,21.368971794939405,151100
2025-05-13,21.833097457885742,22.23920474880818,21.185259680563213,21.185259680563213,77300
2025-05-14,21.949127197265625,22.123171584773413,21.489838939943176,21.833095761336658,101600
2025-05-15,21.601037979125977,21.949130494953994,21.601037979125977,21.949130494953994,79200
2025-05-16,21.514013290405273,22.09416682663844,21.378644808178528,21.74607433604709,76700
2025-05-19,21.378646850585938,21.523684787436103,21.27228483624235,21.368977408894935,61300
2025-05-20,21.485004425048828,21.659050665945312,21.330297065198,21.407650745123412,76500
2025-05-21,21.339967727661133,21.55269174282964,21.138847779487357,21.55269174282964,43100
2025-05-22,21.465667724609375,21.891112048736908,21.12724467803643,21.272282599637055,61600
2025-05-23,22.016813278198242,22.161851202071272,21.272282932924153,21.46566806092637,173500
2025-05-27,22.34556770324707,22.558289876392696,22.074828883033007,22.335898262068998,127900
2025-05-28,22.364904403686523,22.480935851814262,22.190859997880867,22.480935851814262,77700
2025-05-29,22.297222137451172,22.57763041946902,22.065161064879916,22.57763041946902,68500
2025-05-30,22.48093605041504,22.48093605041504,22.045820421413755,22.442258285945005,80400
2025-06-02,22.28754997253418,22.703326701689175,22.094166691147205,22.645311901698808,175300
2025-06-03,23.022411346435547,23.061089110071023,22.311724960077818,22.490605006248696,187900
2025-06-04,23.206125259399414,23.447855730851494,22.974064228116276,22.993403108454157,122500
2025-06-05,23.293149948120117,23.438187871924825,22.983735218868134,23.438187871924825,70800
2025-06-06,23.28348159790039,23.32215936299719,23.12780783517767,23.26414271535199,79300
2025-06-09,23.206125259399414,23.351163173419234,23.022409584703837,23.322156697169554,109300
2025-06-10,23.689586639404297,23.689586639404297,23.336660365883215,23.36083304462301,138800
2025-06-11,23.815284729003906,23.960324484193247,23.66057737810857,23.68958569799786,69600
2025-06-12,24.04180335998535,24.187628729962352,23.746264215458257,23.94458582857729,57200
2025-06-13,24.17790985107422,24.304291350216424,24.002918656669415,24.197351874908982,156100
2025-06-16,24.20707130432129,24.54733171880227,23.925142518107965,24.304288830497295,70000
2025-06-17,24.20707130432129,24.391784418628692,23.976667120901315,24.34317658267573,41500
2025-06-18,24.090412139892578,24.391784806993563,23.93972487920703,24.23623750434337,84400
2025-06-20,24.148744583129883,24.245962121595817,24.100136741032077,24.168188461677133,87500
2025-06-23,24.061248779296875,24.352899537943866,23.8959795215915,24.148744377745032,109100
2025-06-24,23.76959800720215,24.01264092402724,23.633492712876293,23.973753167285484,91900
2025-06-25,23.68210220336914,24.0223608005564,23.565440788426162,23.633492507863615,84700
2025-06-26,23.9445858001709,24.002917431508646,23.655851827556802,23.67237893767548,64400
2025-06-27,23.934865951538086,24.00291766783195,23.769596702994328,24.00291766783195,52500
2025-06-30,23.96402931213379,24.119576618123943,23.74043029155671,23.93486535117948,88400
2025-07-01,23.87653350830078,23.96402909892556,23.704459093974727,23.96402909892556,87000
2025-07-02,24.080690383911133,24.216793811192414,23.827925551624375,23.96402897890566,60800
2025-07-03,24.1098575592041,24.226518979764897,23.98347605334441,24.1098575592041,13200
2025-07-07,23.915422439575195,24.19735124770952,23.730709310905667,24.12929953037607,42400
2025-07-08,23.78903579711914,24.051522545595393,23.536270986097932,23.915419129764732,80400
2025-07-09,23.973751068115234,24.216793963659203,23.76959592590797,23.886255477377798,77500
2025-07-10,24.294570922851562,24.391788465155678,23.93486842687785,24.00292015020961,59700
2025-07-11,24.32682228088379,24.600487492196873,24.307276230512077,24.395238117664125,70000
2025-07-14,24.532072067260742,24.678677700564354,24.41478644210279,24.41478644210279,70700
2025-07-15,24.238859176635742,24.53207231034008,24.238859176635742,24.483202522626797,84200
2025-07-16,24.405010223388672,24.487111085487996,24.22517352427059,24.277952516749327,48900
2025-07-17,24.561391830444336,24.678677454432545,24.31704848931134,24.43433411329955,90800
2025-07-18,23.93587303161621,24.717772827316026,23.857683238465402,24.6395811699735,210400
2025-07-21,24.02383804321289,24.277955350342392,23.93587428827607,24.082479925106835,78200
2025-07-22,23.8283634185791,24.18315082397024,23.79904340874292,23.994516976354323,55700
2025-07-23,23.8283634185791,24.014064892373025,23.784381539632957,23.847911334597804,71500
2025-07-24,23.671981811523438,23.94564702000393,23.671981811523438,23.759945561956748,73700
2025-07-25,23.632888793945312,23.945647979488353,23.535151082415165,23.799042344289028,79000
2025-07-28,23.93587303161621,24.082478660750017,23.544924065862162,23.916325117280582,112500
2025-07-29,24.238859176635742,24.649356072468382,23.720852476217456,24.05315957590063,127200
2025-07-30,24.189990997314453,24.24863287775849,23.974969526225138,24.23885892031919,83700
2025-07-31,24.258407592773438,24.317049475048826,23.9016665239611,24.19976571049805,84500
2025-08-01,23.92609977722168,24.314118244995065,23.769720186326776,24.229086865748357,97400
2025-08-04,24.209535598754883,24.4147830843137,23.84790667976217,23.84790667976217,96500
2025-08-05,24.043384552001953,24.21931205158358,23.896778923747835,24.20953809447441,97200
2025-08-06,23.96519660949707,24.21931392137887,23.955422651633327,24.180218089923894,38500
2025-08-07,24.014062881469727,24.18999038252238,23.917303874405796,24.09225267480516,97800
2025-08-08,23.906551361083984,24.20269685960238,23.84790948177583,24.043384898391984,41100
