Date,Close,High,Low,Open,Volume
2024-12-09,69.47539520263672,70.48643697988653,67.97791641694393,69.15110386367473,105700
2024-12-10,69.90461730957031,70.29567496282928,68.77912312580625,69.77108471802038,57000
2024-12-11,69.54217529296875,70.32429790514031,68.66466601735276,70.32429790514031,94700
2024-12-12,67.29118347167969,69.17017984951863,67.1481107606616,69.05572750228846,83800
2024-12-13,69.31324768066406,69.65661925214087,67.43424415813256,67.43424415813256,100000
2024-12-16,70.6199722290039,70.85842432029162,68.86496105309664,69.09388030015867,104600
2024-12-17,70.39105987548828,71.08733590314664,69.97138186847428,70.15260778549947,89500
2024-12-18,68.62651062011719,71.1827173915694,68.09238025135957,69.97138394042824,216200
2024-12-19,68.52159118652344,69.64708537684793,68.11146056507265,69.16064833778653,69700
2024-12-20,68.76958465576172,69.73293318391643,68.05422835086064,68.05422835086064,173400
2024-12-23,68.61698150634766,68.83635337245151,66.6330582045533,68.26406976381338,56300
2024-12-24,68.48344421386719,69.0748007489104,67.84438707231668,69.0748007489104,16700
2024-12-26,68.45481872558594,68.817270538105,67.75854273928957,68.7028109219969,34700
2024-12-27,66.3659896850586,68.5311315337848,66.23245709229032,68.21637301783933,41900
2024-12-30,65.82231903076172,66.04169088535032,64.48698582937968,65.90815829291017,67200
2024-12-31,65.46940612792969,66.14660919939138,65.20234094785808,66.14660919939138,33200
2025-01-02,67.1099624633789,67.50102013999836,65.35495114862903,65.41218460341256,32100
2025-01-03,65.8795394897461,67.24348566017349,65.3167960814269,66.79519459145554,41600
2025-01-06,68.3212890625,69.81876787153351,66.00353449545015,66.00353449545015,71900
2025-01-07,70.36243438720703,71.20179034010087,68.5215840954918,68.5215840954918,97400
2025-01-08,68.8935775756836,70.5532020009623,68.27360071750513,70.41012929877036,56300
2025-01-10,67.99700164794922,68.9221969594322,67.7394693050722,68.31176016614086,31200
2025-01-13,68.91265106201172,68.93172402652448,66.91919516783956,67.31979291542727,112100
2025-01-14,72.947265625,73.21433079800633,69.49447678703757,69.62800937354075,80300
2025-01-15,73.6626205444336,74.40658987768506,71.9553027601098,73.2715556360947,100200
2025-01-16,72.21282958984375,74.68319701010886,72.21282958984375,74.20629283322944,41400
2025-01-17,73.09986877441406,73.88199130265102,72.33681921063072,72.33681921063072,31600
2025-01-21,73.90107727050781,74.16814245543226,73.15710061352904,73.79615776543314,32000
2025-01-22,75.14102172851562,76.05667688443665,73.9010752218848,74.01552756826223,103200
2025-01-23,75.13147735595703,76.12343887131905,74.6068871517907,74.87395231419973,76700
2025-01-24,76.24744415283203,76.52404945600485,75.37947503491245,75.62746725102953,65000
2025-01-27,74.39705657958984,75.14102598106882,73.57678075822052,75.14102598106882,42900
2025-01-28,74.6450424194336,75.29363237904944,74.2062914580729,74.2062914580729,101100
2025-01-29,74.7118148803711,75.21733217591586,72.92819052491969,74.50197586479085,98200
2025-01-30,76.69573211669922,77.38246800887484,74.88349481520044,75.76099674157496,95800
2025-01-31,72.10791015625,76.59081378929974,71.93622436133354,76.20928899204313,109500
2025-02-03,74.18721008300781,74.20629032454687,69.62800747048979,69.63754759125933,68300
2025-02-04,74.1395263671875,75.51300544506063,73.03310518644892,73.97737341692049,61800
2025-02-05,72.30821228027344,74.86441907645583,71.78362202787717,74.20629623057829,52800
2025-02-06,74.68319702148438,74.71181010778466,71.73592542389093,72.32728922302438,56200
2025-02-07,74.07276153564453,75.0647158370834,73.36693810214716,74.68319831052092,29100
2025-02-10,74.17767333984375,74.96933602922276,73.35740484081359,74.96933602922276,74000
2025-02-11,75.28409576416016,75.71330662459421,73.02356728265572,73.02356728265572,73600
2025-02-12,76.96279907226562,77.44923609754736,74.76903692847867,75.82776479264764,79600
2025-02-13,76.27605438232422,77.5064680184883,76.05667526148156,77.06771705378316,76600
2025-02-14,76.92465209960938,78.46981711430224,76.30467515854998,76.30467515854998,93900
2025-02-18,77.82122039794922,78.54611678722675,77.22032375241801,77.63046163723526,75300
2025-02-19,76.74342346191406,77.7735382867136,75.82776826553024,77.55415915149531,147700
2025-02-20,79.32823944091797,79.82422386251537,76.66711324709807,77.06771828822836,79100
2025-02-21,76.19975280761719,79.59530839696563,75.88499428784573,79.3282432081828,65800
2025-02-24,75.54161834716797,77.71630749604535,74.88349553455501,76.19974843676114,63700
2025-02-25,73.17617797851562,75.50347268758003,72.29867604056618,75.50347268758003,44700
2025-02-26,73.510009765625,74.24443899847098,71.87899834877616,73.82476826983624,47100
2025-02-27,70.88703155517578,74.38750621983837,69.87599710021092,74.00598144987701,47000
2025-02-28,73.6626205444336,73.7961531285054,70.25752509664257,70.88703481055533,75100
2025-03-03,71.6023941040039,74.7404245171353,71.20179633474808,73.93922170164328,44700
2025-03-04,71.83130645751953,74.39705331722155,69.34186601436177,71.5356281896361,93700
2025-03-05,72.90911102294922,73.6816934410764,71.8980692455084,72.4894330294085,46100
2025-03-06,73.18572235107422,73.72939285257998,71.94576850982499,72.7278911133417,60400
2025-03-07,71.73593139648438,73.40509615478797,71.06826840395527,72.85188551698909,56300
2025-03-10,68.38805389404297,71.7263830267755,67.89207676762248,70.66765520537906,51400
2025-03-11,69.76154327392578,70.42920621901632,68.48344355704378,68.81727502958906,39600
