Date,Close,High,Low,Open,Volume
2024-12-09,775.2000122070312,827.2000122070312,708.7999877929688,750.4000244140625,1775
2024-12-10,648.0,780.7999877929688,648.0,676.7999877929688,843
2024-12-11,529.5999755859375,698.0,493.2000122070313,653.5999755859375,4328
2024-12-12,551.2000122070312,637.5999755859375,512.4000244140625,544.0,1201
2024-12-13,592.7999877929688,611.8400268554688,551.2000122070312,556.0,805
2024-12-16,569.5999755859375,600.0,533.4400024414062,556.7999877929688,871
2024-12-17,568.7999877929688,617.5999755859375,553.2000122070312,561.5999755859375,1364
2024-12-18,542.4000244140625,588.7999877929688,522.47998046875,572.7999877929688,921
2024-12-19,476.7999877929688,542.4000244140625,470.7999877929688,542.4000244140625,644
2024-12-20,452.0,520.0,415.6000061035156,507.2000122070313,4389
2024-12-23,399.2000122070313,475.2000122070313,337.6000061035156,475.2000122070313,999
2024-12-24,410.3999938964844,444.7999877929688,398.7999877929688,399.2000122070313,436
2024-12-26,413.6000061035156,469.760009765625,392.7999877929688,412.0,940
2024-12-27,463.2000122070313,465.6000061035156,403.2000122070313,403.2000122070313,666
2024-12-30,445.6000061035156,458.3999938964844,416.0,444.7999877929688,726
2024-12-31,408.7999877929688,442.7999877929688,393.6000061035156,432.0,416
2025-01-02,408.0,472.0,404.7999877929688,406.7999877929688,9259
2025-01-03,427.2000122070313,456.0,384.0,411.2000122070313,11930
2025-01-06,388.0,474.3999938964844,385.760009765625,434.3999938964844,8651
2025-01-07,411.2000122070313,416.7999877929688,376.7999877929688,384.0,27694
2025-01-08,422.3999938964844,428.0,392.0,410.3999938964844,17571
2025-01-10,424.7999877929688,460.7999877929688,343.20001220703125,428.0,76119
2025-01-13,444.0,444.0,413.6000061035156,425.6000061035156,13290
2025-01-14,448.0,451.2000122070313,424.7999877929688,440.0,15806
2025-01-15,453.6000061035156,465.6000061035156,439.2000122070313,448.7999877929688,12953
2025-01-16,457.6000061035156,480.0,436.0,446.3999938964844,45043
2025-01-17,468.0,472.0799865722656,448.0,457.6000061035156,13479
2025-01-21,492.7999877929688,500.7999877929688,448.0,460.0,51846
2025-01-22,504.0,518.4000244140625,480.7999877929688,488.0,49809
2025-01-23,65.68000030517578,513.5999755859375,65.19999694824219,506.3999938964844,276699
2025-01-24,52.2400016784668,65.5999984741211,47.59999847412109,64.63999938964844,152201
2025-01-27,52.400001525878906,62.400001525878906,52.0,53.36000061035156,113798
2025-01-28,50.400001525878906,51.36000061035156,44.959999084472656,50.63999938964844,41216
2025-01-29,44.47999954223633,47.91999816894531,44.47999954223633,46.79999923706055,20824
2025-01-30,44.15999984741211,50.400001525878906,44.08000183105469,44.720001220703125,35559
2025-01-31,42.959999084472656,44.0,39.59999847412109,42.400001525878906,34043
2025-02-03,37.040000915527344,39.20000076293945,34.63999938964844,36.720001220703125,22774
2025-02-04,38.47999954223633,40.0,35.7599983215332,37.59999847412109,15504
2025-02-05,38.31999969482422,38.959999084472656,35.36000061035156,38.959999084472656,10333
2025-02-06,36.959999084472656,37.27999877929688,36.0,36.0,10301
2025-02-07,39.20000076293945,43.20000076293945,36.08000183105469,36.79999923706055,38203
2025-02-10,39.20000076293945,41.27999877929688,36.79999923706055,36.79999923706055,12654
2025-02-11,39.68000030517578,40.2400016784668,36.79999923706055,38.880001068115234,6776
2025-02-12,38.15999984741211,40.400001525878906,36.79999923706055,40.0,9363
2025-02-13,37.20000076293945,41.59999847412109,36.0,36.79999923706055,46311
2025-02-14,39.040000915527344,39.119998931884766,34.400001525878906,36.0,18946
2025-02-18,37.91999816894531,41.59999847412109,36.0,41.59999847412109,9401
2025-02-19,34.08000183105469,37.59999847412109,33.20000076293945,36.79999923706055,17668
2025-02-20,29.200000762939453,33.84000015258789,28.71999931335449,32.79999923706055,28700
2025-02-21,29.280000686645508,32.0,28.959999084472656,31.200000762939453,123985
2025-02-24,20.8799991607666,28.15999984741211,18.15999984741211,28.0,76699
2025-02-25,18.8799991607666,20.0,16.8799991607666,19.920000076293945,29894
2025-02-26,19.280000686645508,20.0,17.68000030517578,18.8799991607666,16659
2025-02-27,20.799999237060547,22.39999961853028,17.440000534057617,17.68000030517578,46223
2025-02-28,19.68000030517578,20.0,18.39999961853028,19.200000762939453,12330
2025-03-03,17.600000381469727,19.200000762939453,17.600000381469727,18.799999237060547,9870
2025-03-04,15.359999656677246,17.84000015258789,14.239999771118164,17.520000457763672,17410
2025-03-05,16.639999389648438,16.719999313354492,15.68000030517578,15.68000030517578,5839
