,Close,High,Low,Open,Volume
2025-12-22,0.3501000106334686,0.3501000106334686,0.3499999940395355,0.2976999878883362,270
2025-12-24,0.3499999940395355,0.3600000143051147,0.3499999940395355,0.2976999878883362,15347
2025-12-26,0.3508999943733215,0.3594000041484833,0.3506999909877777,0.2976999878883362,1299
2025-12-29,0.3594000041484833,0.3594000041484833,0.3594000041484833,0.2976999878883362,411
2025-12-31,0.3501000106334686,0.4129999876022339,0.3499999940395355,0.2976999878883362,1700
2026-01-02,0.4259999990463257,0.4259999990463257,0.387499988079071,0.2976999878883362,800
2026-01-05,0.4257999956607818,0.4489000141620636,0.4106000065803528,0.2976999878883362,2944
2026-01-06,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2976999878883362,1142
2026-01-08,0.5199999809265137,0.6115000247955322,0.4298999905586242,0.2976999878883362,539032
2026-01-09,0.550000011920929,0.5899999737739563,0.5199999809265137,0.2976999878883362,151306
2026-01-12,0.5376999974250793,0.550000011920929,0.5376999974250793,0.2976999878883362,5601
2026-01-13,0.5199999809265137,0.520799994468689,0.5199999809265137,0.2976999878883362,24700
2026-01-14,0.5400000214576721,0.550000011920929,0.5200999975204468,0.2976999878883362,34824
2026-01-15,0.550000011920929,0.550000011920929,0.5200999975204468,0.2976999878883362,27289
2026-01-16,0.574999988079071,0.5899999737739563,0.4993999898433685,0.2976999878883362,125434
2026-01-20,0.5214999914169312,0.6050999760627747,0.5213000178337097,0.2976999878883362,55183
2026-01-21,0.5099999904632568,0.5839999914169312,0.505299985408783,0.2976999878883362,17900
2026-01-22,0.5360000133514404,0.5756000280380249,0.5756000280380249,0.2976999878883362,100
2026-01-26,0.5526000261306763,0.6200000047683716,0.5526000261306763,0.2976999878883362,22970
2026-01-27,0.550000011920929,0.6399999856948853,0.5400000214576721,0.2976999878883362,60250
2026-01-28,0.5799999833106995,0.6000000238418579,0.5799999833106995,0.2976999878883362,45746
2026-01-29,0.5,0.5799999833106995,0.4059999883174896,0.2976999878883362,36475
