,Close,High,Low,Open,Volume
2025-12-16,14.699999809265137,16.5,13.75,14.0,5321200
2025-12-17,14.100000381469728,14.5,13.960000038146973,14.449999809265137,8806400
2025-12-18,15.5,15.68000030517578,14.06999969482422,14.079999923706056,5789700
2025-12-19,16.709999084472656,16.979999542236328,15.25,15.75,3776300
2025-12-22,16.15999984741211,17.299999237060547,15.869999885559082,16.690000534057617,2443200
2025-12-23,15.539999961853027,16.190000534057617,15.510000228881836,15.90999984741211,2856900
2025-12-24,16.0,16.05299949645996,15.170000076293944,15.4399995803833,1464800
2025-12-26,15.850000381469728,15.989999771118164,15.40999984741211,15.75,1479200
2025-12-29,15.18000030517578,15.8100004196167,15.039999961853027,15.649999618530272,3148800
2025-12-30,15.0,15.270000457763672,14.920000076293944,15.109999656677246,3222800
2025-12-31,15.0,15.050000190734863,14.81999969482422,14.899999618530272,2663700
2026-01-02,15.449999809265137,15.510000228881836,15.020000457763672,15.199999809265137,952800
2026-01-05,15.140000343322754,15.539999961853027,15.0600004196167,15.460000038146973,1176800
2026-01-06,14.920000076293944,15.350000381469728,14.770000457763672,15.140000343322754,1643300
2026-01-07,14.710000038146973,15.100000381469728,14.661999702453612,15.100000381469728,1417700
2026-01-08,15.359999656677246,15.359999656677246,14.649999618530272,14.649999618530272,1220700
2026-01-09,15.760000228881836,15.800000190734863,15.149999618530272,15.359999656677246,1257600
2026-01-12,15.731493949890137,15.81094586299936,15.334233437202514,15.334233437202514,822900
2026-01-13,15.870534896850586,16.0493021813668,15.642110875205685,15.870534896850586,827000
2026-01-14,15.989713668823242,16.10889059527912,15.701700237510748,15.781152153242363,816100
2026-01-15,16.238000869750977,16.36710952029189,15.940054770045464,15.940054770045464,1286000
2026-01-16,16.1299991607666,16.479000091552734,15.949999809265137,16.34000015258789,1014600
2026-01-20,15.720000267028809,16.229999542236328,15.600000381469728,16.229999542236328,870000
2026-01-21,15.5600004196167,15.81999969482422,15.399999618530272,15.739999771118164,1311000
2026-01-22,15.3100004196167,15.710000038146973,15.199999809265137,15.5600004196167,1537900
2026-01-23,15.649999618530272,15.760000228881836,15.199999809265137,15.4399995803833,1168600
2026-01-26,15.949999809265137,16.100000381469727,15.550000190734863,15.68000030517578,989900
2026-01-27,15.93000030517578,16.0,15.614999771118164,15.9399995803833,725000
2026-01-28,16.040000915527344,16.18000030517578,15.786999702453612,15.789999961853027,941400
2026-01-29,16.520000457763672,16.600000381469727,16.0,16.170000076293945,1559300
2026-01-30,16.579999923706055,16.579999923706055,16.34000015258789,16.579999923706055,762500
2026-02-02,16.18000030517578,16.579999923706055,16.18000030517578,16.399999618530273,800200
2026-02-03,16.09000015258789,16.25,15.890000343322754,16.06999969482422,1279200
2026-02-04,16.579999923706055,16.889999389648438,16.100000381469727,16.100000381469727,1257700
2026-02-05,16.3799991607666,16.600000381469727,16.270000457763672,16.3700008392334,499300
2026-02-06,16.68000030517578,16.780000686645508,16.34000015258789,16.540000915527344,997100
2026-02-09,16.928131103515625,17.067211379046675,16.538704437202036,16.68970506713862,906200
2026-02-10,16.997671127319336,17.03740753656466,16.789048820594836,16.89832726196608,786600
2026-02-11,16.82878875732422,17.186424054534914,16.580430017259687,16.888394324388198,819900
2026-02-12,16.947998046875,17.032440994616326,16.590362788588422,16.749312213343924,599700
2026-02-13,17.110000610351562,17.360000610351562,16.6299991607666,16.8799991607666,818600
2026-02-17,17.139999389648438,17.6299991607666,16.799999237060547,16.84000015258789,1138500
2026-02-18,17.0,17.299999237060547,16.6299991607666,17.15999984741211,577300
2026-02-19,17.450000762939453,17.649999618530273,16.770000457763672,16.920000076293945,1077300
2026-02-20,17.920000076293945,18.09000015258789,17.35300064086914,17.3700008392334,933200
2026-02-23,17.68000030517578,17.950000762939453,17.55299949645996,17.770000457763672,572800
2026-02-24,17.360000610351562,17.60099983215332,17.219999313354492,17.56999969482422,453100
2026-02-25,17.149999618530273,17.690000534057617,17.149999618530273,17.31999969482422,615600
2026-02-26,17.3799991607666,17.809999465942383,17.100000381469727,17.110000610351562,492400
2026-02-27,17.479999542236328,17.829999923706055,17.309999465942383,17.389999389648438,640400
2026-03-02,17.860000610351562,17.860000610351562,17.149999618530273,17.270000457763672,560500
2026-03-03,17.40999984741211,17.969999313354492,17.367000579833984,17.969999313354492,685300
2026-03-04,17.280000686645508,17.969999313354492,17.25,17.5,507100
2026-03-05,17.309999465942383,17.579999923706055,17.100000381469727,17.100000381469727,556300
2026-03-06,16.93000030517578,17.363000869750977,16.850000381469727,17.149999618530273,621700
2026-03-09,16.5758056640625,17.06741775730943,16.53607843932019,16.665190025434367,465800
2026-03-10,16.74464225769043,16.883683753010352,16.575805344388396,16.575805344388396,502100
2026-03-11,16.983001708984375,17.082317885096266,16.645327846783047,16.754575829935977,408700
2026-03-12,16.850000381469727,17.190000534057617,16.790000915527344,16.959999084472656,420900
2026-03-13,17.079999923706055,17.479999542236328,16.780000686645508,17.15999984741211,661700
2026-03-16,16.959999084472656,17.469999313354492,16.889999389648438,17.09000015258789,555200
2026-03-17,17.399999618530273,17.729999542236328,16.889999389648438,16.940000534057617,669300
2026-03-18,18.0,18.1200008392334,17.399999618530273,17.489999771118164,1233200
2026-03-19,18.11000061035156,18.200000762939453,17.920000076293945,18.0,967800
2026-03-20,17.950000762939453,18.26499938964844,17.940000534057617,18.010000228881836,876500
2026-03-23,17.40999984741211,18.07999992370605,17.399999618530273,18.040000915527344,463800
2026-03-24,16.969999313354492,17.5,16.799999237060547,17.40999984741211,629000
2026-03-25,17.09000015258789,17.25,16.899999618530273,16.969999313354492,505900
2026-03-26,16.559999465942383,17.530000686645508,16.559999465942383,17.139999389648438,548500
2026-03-27,16.3700008392334,16.799999237060547,16.209999084472656,16.579999923706055,581200
2026-03-30,16.100000381469727,16.59000015258789,16.049999237060547,16.440000534057617,474100
2026-03-31,16.610000610351562,16.799999237060547,16.149999618530273,16.149999618530273,668700
2026-04-01,16.610000610351562,17.0,16.489999771118164,16.489999771118164,535600
2026-04-02,16.739999771118164,16.84000015258789,16.450000762939453,16.610000610351562,515800
2026-04-06,16.34000015258789,16.93000030517578,16.299999237060547,16.600000381469727,502400
2026-04-07,16.350000381469727,16.59000015258789,16.1200008392334,16.200000762939453,423100
2026-04-08,16.25,16.792999267578125,16.1200008392334,16.40999984741211,424900
2026-04-09,16.799999237060547,16.889999389648438,16.06999969482422,16.360000610351562,676200
2026-04-10,16.58243751525879,16.721451349088756,16.383844700711887,16.56257785501981,316800
2026-04-13,16.37391471862793,16.572507531331716,16.145534309763576,16.433491804870496,389100
2026-04-14,16.503000259399414,16.671803578383262,16.185251387137,16.284547791348917,376100
2026-04-15,16.260000228881836,16.600000381469727,16.25,16.469999313354492,465500
2026-04-16,16.270000457763672,16.34000015258789,16.219999313354492,16.290000915527344,311900
2026-04-17,16.270000457763672,16.5,16.211000442504883,16.350000381469727,423700
2026-04-20,16.309999465942383,16.68000030517578,16.149999618530273,16.299999237060547,485000
2026-04-21,16.1200008392334,16.59000015258789,16.1200008392334,16.31999969482422,437100
2026-04-22,16.0,16.34000015258789,15.960000038146973,16.200000762939453,686200
2026-04-23,15.970000267028809,16.1299991607666,15.90999984741211,16.020000457763672,432400
2026-04-24,16.040000915527344,16.149999618530273,15.91800022125244,15.989999771118164,333600
2026-04-27,16.059999465942383,16.34000015258789,16.0,16.040000915527344,451700
2026-04-28,16.280000686645508,16.329999923706055,15.97599983215332,16.040000915527344,497200
2026-04-29,16.530000686645508,16.73200035095215,16.049999237060547,16.200000762939453,485200
2026-04-30,16.690000534057617,16.799999237060547,16.450000762939453,16.670000076293945,463100
2026-05-01,16.68000030517578,16.719999313354492,16.459999084472656,16.690000534057617,479300
2026-05-04,16.260000228881836,16.700000762939453,16.15999984741211,16.559999465942383,561800
