Date,Close,High,Low,Open,Volume
2024-12-09,13.5,14.300000190734863,12.399999618530272,12.699999809265137,33862
2024-12-10,12.800000190734863,13.300000190734863,12.100000381469728,13.0,12104
2024-12-11,12.800000190734863,13.5,11.5,12.399999618530272,17250
2024-12-12,11.600000381469728,13.0,11.600000381469728,12.300000190734863,6447
2024-12-13,12.699999809265137,13.0,11.300000190734863,11.800000190734863,51208
2024-12-16,11.600000381469728,12.800000190734863,11.5,12.399999618530272,24856
2024-12-17,11.5,12.100000381469728,10.300000190734863,11.800000190734863,30164
2024-12-18,11.899999618530272,12.5,10.5,11.800000190734863,36258
2024-12-19,13.0,13.0,11.399999618530272,11.899999618530272,27459
2024-12-20,12.300000190734863,12.899999618530272,11.100000381469728,11.100000381469728,22223
2024-12-23,13.0,13.399999618530272,11.699999809265137,12.5,44661
2024-12-24,12.399999618530272,13.5,11.800000190734863,12.899999618530272,45410
2024-12-26,12.100000381469728,13.5,11.600000381469728,12.800000190734863,152364
2024-12-27,11.699999809265137,12.600000381469728,11.100000381469728,12.600000381469728,136065
2024-12-30,12.399999618530272,13.5,10.800000190734863,11.800000190734863,289635
2024-12-31,13.800000190734863,24.5,13.600000381469728,20.299999237060547,1744963
2025-01-02,14.800000190734863,15.800000190734863,12.100000381469728,13.399999618530272,238245
2025-01-03,14.800000190734863,15.5,13.100000381469728,13.800000190734863,124692
2025-01-06,9.0,9.5,8.199999809265137,9.0,615920
2025-01-07,11.5,13.5,9.399999618530272,10.899999618530272,2284733
2025-01-08,8.600000381469727,9.399999618530272,7.300000190734863,8.899999618530273,3407548
2025-01-10,8.800000190734863,9.5,8.399999618530273,8.899999618530273,747053
2025-01-13,6.300000190734863,7.0,6.099999904632568,6.699999809265137,2310530
2025-01-14,6.199999809265137,6.699999809265137,6.0,6.5,1202006
2025-01-15,6.5,7.199999809265137,5.599999904632568,6.400000095367432,1632335
2025-01-16,6.199999809265137,6.5,5.900000095367432,6.199999809265137,522742
2025-01-17,6.400000095367432,6.599999904632568,6.0,6.199999809265137,663245
2025-01-21,5.900000095367432,6.5,5.699999809265137,6.400000095367432,469907
2025-01-22,6.300000190734863,6.400000095367432,5.800000190734863,5.800000190734863,338923
2025-01-23,5.5,7.300000190734863,5.199999809265137,6.0,378588
2025-01-24,5.599999904632568,6.199999809265137,5.599999904632568,6.0,423077
2025-01-27,6.0,6.300000190734863,5.699999809265137,6.199999809265137,350139
2025-01-28,5.800000190734863,6.0,5.5,6.0,562869
2025-01-29,3.900000095367432,4.400000095367432,3.5,4.199999809265137,959085
2025-01-30,4.0,4.099999904632568,3.900000095367432,4.0,331249
2025-01-31,3.5999999046325684,4.300000190734863,3.5,4.0,2149177
2025-02-03,4.599999904632568,6.0,4.199999809265137,5.900000095367432,4342429
2025-02-04,4.400000095367432,4.599999904632568,3.900000095367432,4.300000190734863,812078
2025-02-05,5.199999809265137,5.800000190734863,3.700000047683716,4.0,1423906
2025-02-06,4.699999809265137,5.199999809265137,4.5,5.0,498610
2025-02-07,5.400000095367432,7.0,4.800000190734863,5.199999809265137,2122947
2025-02-10,6.900000095367432,8.300000190734863,6.199999809265137,6.599999904632568,2853445
2025-02-11,9.100000381469728,14.100000381469728,8.300000190734863,10.300000190734863,11209964
2025-02-12,8.399999618530273,9.100000381469728,7.199999809265137,7.699999809265137,1384549
2025-02-13,7.0,8.199999809265137,5.800000190734863,8.199999809265137,891034
2025-02-14,6.199999809265137,7.300000190734863,5.800000190734863,7.099999904632568,928671
2025-02-18,5.5,5.900000095367432,4.900000095367432,5.400000095367432,785556
2025-02-19,6.199999809265137,8.5,5.199999809265137,5.199999809265137,4822611
2025-02-20,5.900000095367432,7.300000190734863,5.800000190734863,7.300000190734863,1211946
2025-02-21,5.5,6.199999809265137,5.300000190734863,5.800000190734863,894223
2025-02-24,5.300000190734863,5.599999904632568,5.0,5.599999904632568,517462
